16.106033,		1.001016,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1046875000,		796875000,		237472,		0,		0,		0,		0,		59818,		0,		0,		0,		0,		0,		0,		0,		0,		0.7804
17.109760,		1.003631,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1093750000,		828125000,		237472,		0,		0,		0,		0,		59818,		0,		0,		0,		0,		0,		0,		0,		0,		0.6486
18.113499,		1.003672,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1171875000,		843750000,		237472,		0,		0,		0,		0,		59818,		0,		0,		0,		0,		0,		0,		0,		0,		0.7783
19.115677,		1.002132,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1218750000,		890625000,		237472,		0,		0,		0,		0,		59818,		0,		0,		0,		0,		0,		0,		0,		0,		0.7796
20.117844,		1.002076,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1265625000,		937500000,		237472,		0,		0,		0,		0,		59818,		0,		0,		0,		0,		0,		0,		0,		0,		0.7796
21.118959,		1.001057,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1312500000,		984375000,		237472,		0,		0,		0,		0,		59818,		0,		0,		0,		0,		0,		0,		0,		0,		0.7804
22.134577,		1.015566,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1406250000,		984375000,		237472,		0,		0,		0,		0,		59818,		0,		0,		0,		0,		0,		0,		0,		0,		0.7692
23.137941,		1.003300,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1484375000,		1000000000,		237472,		0,		0,		0,		0,		59818,		0,		0,		0,		0,		0,		0,		0,		0,		0.7786
24.140089,		1.002079,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1562500000,		1015625000,		237472,		0,		0,		0,		0,		59818,		0,		0,		0,		0,		0,		0,		0,		0,		0.7796
25.144432,		1.004264,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1640625000,		1031250000,		237472,		0,		0,		0,		0,		59818,		0,		0,		0,		0,		0,		0,		0,		0,		0.7779
26.146696,		1.002198,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1687500000,		1062500000,		237472,		0,		0,		0,		0,		59818,		0,		0,		0,		0,		0,		0,		0,		0,		0.6496
27.153971,		1.007207,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1765625000,		1062500000,		237472,		0,		0,		0,		0,		59818,		0,		0,		0,		0,		0,		0,		0,		0,		0.6463
28.157164,		1.003117,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1796875000,		1125000000,		237472,		0,		0,		0,		0,		59818,		0,		0,		0,		0,		0,		0,		0,		0,		0.7788
29.159348,		1.002100,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1843750000,		1140625000,		237472,		0,		0,		0,		0,		59818,		0,		0,		0,		0,		0,		0,		0,		0,		0.5197
30.163101,		1.003677,		0,		0,		0,		-nan(ind),		0,		inf,		-inf,		0,		-nan(ind),		inf,		-inf,		0,		0,		0,		0,		0,		0,		1921875000,		1156250000,		237572,		0,		0,		0,		0,		59849,		0,		0,		0,		0,		0,		0,		0,		0,		0.7783
